Date,Location,Latitude,Longitude,Season,RainTomorrow,RainMm,WindGustSpeed,WindGustSpeedGroup,WindGustDir,WindGustDirDegrees,WindSpeed9am,WindDir9amDegrees,WindSpeed3pm,WindDir3pmDegrees,WindSpeedChange
2021-6-4,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.3,45.4,Q3,WSW,252,20.7,257,17.7,246,-3.0
2021-6-5,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,29.9,Q1,W,262,11.5,272,7.6,295,-3.9000000000000004
2021-6-6,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,31.3,Q1,W,275,15.6,262,5.6,140,-10.0
2021-6-7,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,30.2,Q1,NNW,338,9.2,296,13.1,37,3.9000000000000004
2021-6-8,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,6.4,44.3,Q3,N,3,19.2,334,18.4,23,-0.8000000000000007
2021-6-9,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,1.5,41.4,Q2,WNW,301,14.7,287,19.7,291,5.0
2021-6-10,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,6.8,34.2,Q2,NNW,333,9.2,21,2.6,196,-6.6
2021-6-11,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,37.8,Q2,WNW,287,13.6,292,16.7,276,3.0999999999999996
2021-6-12,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,38.5,Q2,NW,313,15.1,332,19.1,286,4.000000000000002
2021-6-13,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,35.6,Q2,W,281,11.9,305,11.0,259,-0.9000000000000004
2021-6-14,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,28.4,Q1,WSW,258,12.6,283,10.4,178,-2.1999999999999993
2021-6-15,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,3.0,22.7,Q1,W,260,9.8,294,8.3,178,-1.5
2021-6-16,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,2.7,31.7,Q1,NNW,330,8.7,287,10.2,32,1.5
2021-6-17,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,5.2,52.2,Q4,WNW,291,14.7,306,26.0,274,11.3
2021-6-18,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,1.5,55.4,Q4,W,268,13.7,288,24.9,250,11.2
2021-6-19,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,9.5,70.9,Q4,SW,224,33.4,226,36.6,209,3.200000000000003
2021-6-20,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,6.2,54.7,Q4,SSW,204,20.4,206,22.4,195,2.0
2021-6-21,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,1.2,34.2,Q2,SW,220,10.3,216,14.8,193,4.5
2021-6-22,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.3,25.6,Q1,WNW,290,9.5,279,4.0,117,-5.5
2021-6-23,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,33.1,Q1,N,2,9.0,360,11.4,24,2.4000000000000004
2021-6-24,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,4.9,43.9,Q3,N,352,16.0,351,18.7,344,2.6999999999999993
2021-6-25,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,40.7,Q2,NW,308,11.2,312,17.8,284,6.600000000000001
2021-6-26,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,43.9,Q3,WNW,294,14.8,299,18.7,268,3.8999999999999986
2021-6-27,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,29.5,Q1,W,275,11.9,275,3.0,256,-8.9
2021-6-28,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,1.7,37.4,Q2,SW,217,7.7,229,18.4,183,10.7
2021-6-29,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,6.8,27.4,Q1,SSW,201,7.4,247,8.0,117,0.5999999999999996
2021-6-30,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,2.5,31.0,Q1,N,5,5.8,7,6.9,84,1.1000000000000005
2021-7-1,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.5,25.2,Q1,NNW,342,5.8,300,12.2,62,6.3999999999999995
2021-7-2,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,27.7,Q1,NW,322,9.4,320,5.4,278,-4.0
2021-7-3,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.2,24.1,Q1,WNW,284,10.5,286,1.6,27,-8.9
2021-7-4,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,32.4,Q1,WNW,286,9.4,310,8.4,290,-1.0
2021-7-5,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,40.3,Q2,W,263,20.5,259,8.1,225,-12.4
2021-7-6,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,35.6,Q2,W,261,15.9,267,4.7,238,-11.2
2021-7-7,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,27.0,Q1,W,268,11.0,281,5.2,168,-5.8
2021-7-8,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,23.0,Q1,NW,310,9.5,281,5.9,79,-3.5999999999999996
2021-7-9,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,12.3,36.7,Q2,WSW,241,6.5,273,14.3,190,7.800000000000001
2021-7-10,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,10.8,63.4,Q4,SW,215,27.0,214,27.5,191,0.5
2021-7-11,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,2.5,34.2,Q2,SSW,204,10.5,218,14.5,173,4.0
2021-7-12,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.1,23.8,Q1,NNW,342,9.2,291,10.5,31,1.3000000000000007
2021-7-13,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,28.4,Q1,NW,315,11.9,295,6.3,329,-5.6000000000000005
2021-7-14,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,1.9,37.8,Q2,NNW,344,15.0,336,14.4,338,-0.5999999999999996
2021-7-15,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.2,33.1,Q1,NNW,334,12.3,339,8.6,345,-3.700000000000001
2021-7-16,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.1,65.9,Q4,NW,305,21.4,331,27.0,283,5.600000000000001
2021-7-17,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,85.0,Q4,WNW,296,26.1,296,34.1,277,8.0
2021-7-18,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,60.5,Q4,W,265,21.7,263,21.0,265,-0.6999999999999993
2021-7-19,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,33.8,Q1,W,279,14.8,273,9.2,281,-5.600000000000001
2021-7-20,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.1,54.4,Q4,WNW,297,18.7,298,22.7,293,4.0
2021-7-21,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,59.4,Q4,SW,229,21.7,234,26.9,200,5.199999999999999
2021-7-22,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,31.0,Q1,NW,321,12.5,282,12.8,22,0.3000000000000007
2021-7-23,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.3,26.6,Q1,N,354,11.2,354,6.9,9,-4.299999999999999
2021-7-24,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,51.8,Q4,NW,310,12.0,277,24.9,284,12.899999999999999
2021-7-25,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,71.3,Q4,WNW,291,26.1,263,24.1,270,-2.0
2021-7-26,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,1.3,48.2,Q3,NW,305,13.3,322,20.5,280,7.199999999999999
2021-7-27,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,32.4,Q1,NNW,334,12.4,350,13.8,309,1.4000000000000004
2021-7-28,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.1,59.4,Q4,NNW,333,19.4,349,18.1,293,-1.2999999999999972
2021-7-29,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,41.8,Q2,WSW,254,15.0,249,16.0,239,1.0
2021-7-30,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,28.8,Q1,NW,324,8.4,290,9.5,53,1.0999999999999996
2021-7-31,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,40.7,Q2,N,355,12.6,340,17.6,28,5.000000000000002
2021-8-1,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.5,45.7,Q3,WNW,287,19.8,335,15.4,233,-4.4
2021-8-2,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,39.6,Q2,N,3,8.8,282,12.5,57,3.6999999999999993
2021-8-3,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,3.1,53.6,Q4,NW,309,17.4,322,26.8,282,9.400000000000002
2021-8-4,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,76.7,Q4,W,274,26.4,281,34.4,260,8.0
2021-8-5,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,47.9,Q3,W,262,23.2,258,22.6,253,-0.5999999999999979
2021-8-6,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,40.3,Q2,W,266,19.9,264,7.2,276,-12.7
2021-8-7,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,38.5,Q2,W,263,12.6,273,5.8,292,-6.8
2021-8-8,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,2.5,32.0,Q1,S,170,9.8,172,12.0,134,2.1999999999999993
2021-8-9,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,30.6,Q1,N,3,2.9,300,12.5,46,9.6
2021-8-10,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,29.5,Q1,NNW,345,6.7,306,12.1,23,5.3999999999999995
2021-8-11,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,45.0,Q3,NNW,344,20.6,341,22.2,331,1.5999999999999979
2021-8-12,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.3,43.9,Q3,W,264,16.6,240,7.9,156,-8.700000000000001
2021-8-13,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,30.6,Q1,W,271,11.9,272,4.8,228,-7.1000000000000005
2021-8-14,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,27.4,Q1,NW,316,7.9,286,11.9,87,4.0
2021-8-15,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,31.0,Q1,WNW,284,10.0,283,7.6,278,-2.4000000000000004
2021-8-16,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,49.7,Q3,W,270,5.0,339,9.1,261,4.1
2021-8-17,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,45.0,Q3,WSW,238,18.4,258,16.1,129,-2.299999999999997
2021-8-18,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,32.4,Q1,NNW,334,9.2,281,13.4,82,4.200000000000001
2021-8-19,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,33.1,Q1,N,11,5.0,291,15.3,66,10.3
2021-8-20,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,26.6,Q1,NW,306,10.3,282,2.2,99,-8.100000000000001
2021-8-21,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.3,31.7,Q1,NW,312,11.5,314,12.9,297,1.4000000000000004
2021-8-22,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,39.2,Q2,N,357,6.5,304,17.3,45,10.8
2021-8-23,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.8,51.8,Q4,NNW,344,24.6,328,24.9,329,0.29999999999999716
2021-8-24,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,71.4,95.8,Q4,WSW,253,17.3,253,31.8,275,14.5
2021-8-25,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,3.4,73.1,Q4,WSW,253,27.2,262,29.2,246,2.0
2021-8-26,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,36.0,Q2,WSW,237,17.3,265,12.9,162,-4.4
2021-8-27,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,42.5,Q3,W,273,13.7,268,20.5,304,6.800000000000001
2021-8-28,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,40.3,Q2,WSW,244,19.1,266,13.0,185,-6.100000000000001
2021-8-29,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.5,34.2,Q2,NNW,328,4.8,283,12.6,63,7.8
2021-8-30,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,30.6,Q1,WNW,284,14.2,261,4.4,81,-9.799999999999999
2021-8-31,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,29.2,Q1,NNW,334,7.6,278,10.5,38,2.9000000000000004
2021-9-1,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,24.8,Q1,WNW,297,9.4,274,10.5,131,1.0999999999999996
2021-9-2,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,52.9,Q4,NNE,30,20.6,33,25.0,41,4.399999999999999
2021-9-3,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,50.0,Q3,NNE,27,12.8,10,24.5,40,11.7
2021-9-4,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,12.3,37.8,Q2,N,3,17.6,359,5.0,330,-12.600000000000001
2021-9-5,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,5.8,55.8,Q4,WNW,282,19.8,286,27.9,250,8.099999999999998
2021-9-6,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,67.0,Q4,SW,224,22.2,253,28.5,176,6.300000000000001
2021-9-7,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.5,42.1,Q3,WSW,257,4.1,308,14.8,225,10.700000000000001
2021-9-8,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,29.2,Q1,NNW,332,8.6,272,8.9,58,0.3000000000000007
2021-9-9,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,41.8,Q2,WNW,298,8.7,300,6.3,239,-2.3999999999999995
2021-9-10,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,45.7,Q3,WSW,254,15.0,249,15.3,137,0.3000000000000007
2021-9-11,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,32.0,Q1,NW,321,8.0,306,15.4,307,7.4
2021-9-12,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,53.3,Q4,NW,311,18.1,319,24.2,293,6.099999999999998
2021-9-13,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,2.8,53.6,Q4,SSW,196,11.5,194,26.7,184,15.2
2021-9-14,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,8.4,63.4,Q4,SSW,197,27.7,205,30.5,187,2.8000000000000007
2021-9-15,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.5,47.9,Q3,SSW,203,19.9,202,23.2,186,3.3000000000000007
2021-9-16,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.9,40.0,Q2,SSW,198,15.9,185,11.9,166,-4.0
2021-9-17,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,52.6,Q4,NNE,20,6.2,339,23.9,45,17.7
2021-9-18,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.3,56.9,Q4,NW,316,22.0,349,17.2,286,-4.800000000000001
2021-9-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,38.9,Q2,NW,314,11.5,314,10.1,6,-1.4000000000000004
2021-9-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,67.3,Q4,WNW,300,16.5,349,28.8,290,12.3
2021-9-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.1,86.8,Q4,SW,215,23.3,212,37.2,189,13.900000000000002
2021-9-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,45.4,Q3,SW,225,11.5,231,11.5,160,0.0
2021-9-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,29.2,Q1,WNW,296,10.6,280,9.0,61,-1.5999999999999996
2021-9-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,53.6,Q4,NW,306,14.6,310,23.8,295,9.200000000000001
2021-9-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.5,62.3,Q4,S,182,26.5,228,29.7,157,3.1999999999999993
2021-9-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,4.6,52.6,Q4,SSE,164,19.6,166,22.0,165,2.3999999999999986
2021-9-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,40.7,Q2,NNE,30,2.5,225,15.0,48,12.5
2021-9-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.2,44.3,Q3,NNE,26,7.6,3,20.9,45,13.299999999999999
2021-9-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,3.8,42.5,Q3,NNE,30,12.2,24,10.9,46,-1.299999999999999
2021-9-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,4.5,40.3,Q2,N,9,10.6,350,18.4,35,7.799999999999999
2021-10-1,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,4.9,36.0,Q2,N,349,6.3,301,15.8,24,9.5
2021-10-2,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.5,36.0,Q2,WNW,295,9.4,266,6.6,49,-2.8000000000000007
2021-10-3,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.4,36.7,Q2,WNW,288,14.1,251,6.5,87,-7.6
2021-10-4,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.4,51.8,Q4,W,272,2.9,270,23.8,252,20.900000000000002
2021-10-5,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,60.1,Q4,W,265,22.8,264,25.8,257,3.0
2021-10-6,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,46.1,Q3,WNW,295,15.2,263,21.9,67,6.699999999999999
2021-10-7,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.3,71.3,Q4,WSW,249,13.7,342,22.3,280,8.600000000000001
2021-10-8,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.3,51.8,Q4,NE,50,7.1,66,24.8,54,17.700000000000003
2021-10-9,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,39.6,Q2,NNE,25,4.9,306,18.7,56,13.799999999999999
2021-10-10,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,11.7,66.6,Q4,SSW,192,4.6,309,25.9,178,21.299999999999997
2021-10-11,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,6.9,51.8,Q4,S,182,18.1,203,16.6,182,-1.5
2021-10-12,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,3.7,38.2,Q2,ESE,109,16.4,99,15.2,112,-1.1999999999999993
2021-10-13,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,8.2,49.0,Q3,NE,55,22.0,79,19.5,39,-2.5
2021-10-14,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,22.8,55.1,Q4,NNE,22,11.8,23,22.6,31,10.8
2021-10-15,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.3,48.2,Q3,WNW,298,14.2,306,19.1,281,4.900000000000002
2021-10-16,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.1,65.5,Q4,WNW,282,32.2,264,32.4,273,0.19999999999999574
2021-10-17,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,36.0,Q2,NW,306,12.5,258,15.9,95,3.4000000000000004
2021-10-18,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,35.6,Q2,N,360,10.1,274,15.5,86,5.4
2021-10-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,3.4,62.6,Q4,SSW,195,19.1,168,30.4,174,11.299999999999997
2021-10-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.2,38.9,Q2,S,187,7.1,139,18.3,164,11.200000000000001
2021-10-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.6,31.7,Q1,ESE,109,8.6,178,13.4,96,4.800000000000001
2021-10-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.5,31.7,Q1,ENE,70,6.4,137,12.6,90,6.199999999999999
2021-10-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,9.1,35.6,Q2,NE,40,6.6,22,16.4,64,9.799999999999999
2021-10-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.8,50.0,Q3,S,175,25.0,186,22.7,153,-2.3000000000000007
2021-10-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,1.2,45.0,Q3,SSW,196,6.6,261,16.9,130,10.299999999999999
2021-10-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,39.6,Q2,ESE,105,7.6,180,17.7,102,10.1
2021-10-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,38.5,Q2,ENE,67,3.3,41,17.3,73,14.0
2021-10-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,33.5,Q1,N,7,6.2,280,14.8,67,8.600000000000001
2021-10-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,64.1,Q4,NW,304,27.6,319,30.5,287,2.8999999999999986
2021-10-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.2,45.0,Q3,SSE,167,17.0,163,19.2,146,2.1999999999999993
2021-10-31,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,36.7,Q2,NE,50,5.5,101,16.2,78,10.7
2021-11-1,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,41.8,Q2,NNE,33,7.7,37,20.8,53,13.100000000000001
2021-11-2,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.2,45.4,Q3,NE,52,16.1,61,20.9,66,4.799999999999997
2021-11-3,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,52.6,Q4,NE,36,20.2,39,26.0,56,5.800000000000001
2021-11-4,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,14.6,27.0,Q1,NE,47,7.9,47,7.6,59,-0.3000000000000007
2021-11-5,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,9.9,42.8,Q3,ENE,66,12.6,92,19.0,71,6.4
2021-11-6,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.3,47.2,Q3,NE,37,9.4,43,22.2,47,12.799999999999999
2021-11-7,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,9.6,29.2,Q1,NNW,344,6.4,196,6.4,47,0.0
2021-11-8,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,11.8,34.2,Q2,S,173,9.1,189,14.0,136,4.9
2021-11-9,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.3,35.6,Q2,SE,130,10.5,174,15.5,77,5.0
2021-11-10,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,7.7,29.2,Q1,NNE,23,1.6,297,11.2,48,9.6
2021-11-11,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,4.8,47.2,Q3,SSE,154,23.3,172,17.4,130,-5.900000000000002
2021-11-12,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,16.7,38.9,Q2,SSE,157,5.9,227,11.2,147,5.299999999999999
2021-11-13,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.3,74.9,Q4,WNW,286,33.0,288,34.2,278,1.2000000000000028
2021-11-14,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,2.1,62.3,Q4,WNW,291,25.6,280,25.2,287,-0.40000000000000213
2021-11-15,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,59.0,Q4,W,280,17.8,262,27.6,250,9.8
2021-11-16,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,46.1,Q3,S,186,17.9,242,21.9,150,4.0
2021-11-17,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.0,36.0,Q2,ENE,66,10.3,155,16.6,66,6.300000000000001
2021-11-18,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.8,51.8,Q4,NNE,30,21.6,33,25.5,45,3.8999999999999986
2021-11-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.3,35.6,Q2,NNE,25,7.3,349,17.8,32,10.5
2021-11-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.8,38.2,Q2,S,185,2.3,219,14.0,157,11.7
2021-11-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,24.0,56.2,Q4,SSE,155,22.4,138,27.6,165,5.200000000000003
2021-11-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,3.8,47.9,Q3,SSE,148,24.3,145,20.1,159,-4.199999999999999
2021-11-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,3.3,37.1,Q2,ESE,122,18.3,100,16.1,132,-2.1999999999999993
2021-11-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.9,45.4,Q3,NE,36,10.7,40,22.0,50,11.3
2021-11-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,11.8,38.5,Q2,NNE,31,10.2,23,16.9,50,6.699999999999999
2021-11-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,21.6,66.6,Q4,S,179,29.2,171,34.6,171,5.400000000000002
2021-11-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,4.5,63.0,Q4,S,180,29.9,179,32.5,176,2.6000000000000014
2021-11-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.7,48.6,Q3,S,181,23.6,164,23.2,173,-0.40000000000000213
2021-11-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.6,31.3,Q1,SE,131,11.9,166,12.7,97,0.7999999999999989
2021-11-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.1,29.9,Q1,ENE,64,5.0,90,14.1,77,9.1
2021-12-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,4.4,37.4,Q2,NE,51,12.4,60,17.2,57,4.799999999999999
2021-12-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,41.0,Q2,NE,42,6.6,68,19.2,62,12.6
2021-12-3,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,58.0,Q4,S,179,1.0,45,24.9,175,23.9
2021-12-4,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,9.5,57.2,Q4,S,176,15.9,185,27.1,169,11.200000000000001
2021-12-5,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.0,49.0,Q3,SSE,151,24.3,142,21.7,137,-2.6000000000000014
2021-12-6,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.4,30.6,Q1,ENE,57,12.9,72,12.7,43,-0.20000000000000107
2021-12-7,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.7,40.3,Q2,N,7,8.9,21,11.6,355,2.6999999999999993
2021-12-8,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,13.9,49.7,Q3,S,181,24.9,182,17.7,167,-7.199999999999999
2021-12-9,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,17.7,33.8,Q1,SSE,168,15.6,187,14.9,172,-0.6999999999999993
